RANGE,191.128.0.0,191.143.255.255,tim.com.br.mobile-nohost
RANGE,199.8.0.0,199.8.255.255,iu.edu.res-nohost
RANGE,200.10.75.128,200.10.75.191,telefonica.net.pe.mobile-nohost
RANGE,200.37.0.0,200.37.255.255,telefonica.net.pe.mobile-nohost
RANGE,200.48.0.0,200.48.255.255,telefonica.net.pe.mobile-nohost
RANGE,200.60.128.0,200.60.191.255,telefonica.net.pe.mobile-nohost
RANGE,201.141.0.0,201.141.255.255,cablevision.net.mx.mobile-nohost
RANGE,202.12.94.0,202.12.95.255,nyp.edu.sg.res-nohost
RANGE,203.104.0.0,203.104.15.255,edu.au.res-nohost
RANGE,203.116.122.0,203.116.123.255,starhub.com.mobile-nohost
RANGE,209.232.144.0,209.232.159.255,ocde.us.res-nohost
RANGE,209.239.96.0,209.239.111.255,psci.net.res-nohost
RANGE,216.49.96.0,216.49.127.255,psci.net.res-nohost
RANGE,216.100.88.0,216.100.95.255,ocde.us.res-nohost
RANGE,218.188.0.0,218.189.255.255,hgc.com.hk.mobile-nohost
